1.062760;1.197534
1.078406;1.196149
1.094022;1.194456
1.109602;1.192457
1.125140;1.190152
1.140629;1.187543
1.156065;1.184630
1.171440;1.181414
1.186748;1.177898
1.201985;1.174081
1.217144;1.169966
1.232220;1.165555
1.247206;1.160848
1.262096;1.155848
1.276886;1.150556
1.291568;1.144975
1.306139;1.139107
1.320591;1.132954
1.334920;1.126518
1.349119;1.119803
1.363184;1.112809
1.377109;1.105541
1.390889;1.098001
1.404518;1.090192
1.417991;1.082117
1.431303;1.073779
1.444448;1.065181
1.457422;1.056327
1.470220;1.047219
1.482837;1.037862
1.495267;1.028260
1.507507;1.018415
1.519551;1.008331
1.531394;0.998013
1.543033;0.987465
1.554462;0.976690
1.565678;0.965693
1.576676;0.954478
1.587451;0.943048
1.598000;0.931410
1.608318;0.919567
1.618401;0.907523
1.628247;0.895284
1.637850;0.882854
1.647207;0.870237
1.656315;0.857440
1.665169;0.844466
1.673768;0.831320
1.682106;0.818009
1.690182;0.804536
1.697991;0.790907
1.705531;0.777128
1.712800;0.763203
1.719793;0.749138
1.726509;0.734939
1.732946;0.720610
1.739099;0.706158
1.744967;0.691588
1.750549;0.676905
1.755841;0.662116
1.760841;0.647226
1.765549;0.632240
1.769961;0.617165
1.774076;0.602006
1.777893;0.586769
1.781410;0.571460
1.784626;0.556085
1.787539;0.540650
1.790149;0.525161
1.792454;0.509623
1.794453;0.494043
1.796146;0.478427
1.797533;0.462781
1.798612;0.447110
1.799383;0.431422
1.799846;0.415721
1.800000;0.400014
1.800000;0.400000
1.800000;0.395013
1.800000;0.390025
1.800000;0.385038
1.800000;0.380050
1.800000;0.375063
1.800000;0.370075
1.800000;0.365088
1.800000;0.360100
1.800000;0.355112
1.800000;0.350125
1.800000;0.345137
1.800000;0.340150
1.800000;0.335163
1.800000;0.330175
1.800000;0.325188
1.800000;0.320200
1.800000;0.315213
1.800000;0.310225
1.800000;0.305237
1.800000;0.300250
1.800000;0.295262
1.800000;0.290275
1.800000;0.285288
1.800000;0.280300
1.800000;0.275313
1.800000;0.270325
1.800000;0.265338
1.800000;0.260350
1.800000;0.255362
1.800000;0.250375
1.800000;0.245388
1.800000;0.240400
1.800000;0.235412
1.800000;0.230425
1.800000;0.225438
1.800000;0.220450
1.800000;0.215463
1.800000;0.210475
1.800000;0.205487
1.800000;0.200500
1.800000;0.195513
1.800000;0.190525
1.800000;0.185537
1.800000;0.180550
1.800000;0.175562
1.800000;0.170575
1.800000;0.165587
1.800000;0.160600
1.800000;0.155612
1.800000;0.150625
1.800000;0.145637
1.800000;0.140650
1.800000;0.135662
1.800000;0.130675
1.800000;0.125688
1.800000;0.120700
1.800000;0.115712
1.800000;0.110725
1.800000;0.105737
1.800000;0.100750
1.800000;0.095762
1.800000;0.090775
1.800000;0.085787
1.800000;0.080800
1.800000;0.075813
1.800000;0.070825
1.800000;0.065837
1.800000;0.060850
1.800000;0.055862
1.800000;0.050875
1.800000;0.045887
1.800000;0.040900
1.800000;0.035912
1.800000;0.030925
1.800000;0.025938
1.800000;0.020950
1.800000;0.015962
1.800000;0.010975
1.800000;0.005987
1.800000;0.001000
1.800000;-0.000000
1.799846;-0.015707
1.799383;-0.031408
1.798613;-0.047096
1.797534;-0.062767
1.796148;-0.078413
1.794455;-0.094029
1.792456;-0.109609
1.790151;-0.125147
1.787541;-0.140636
1.784628;-0.156071
1.781413;-0.171446
1.777896;-0.186755
1.774080;-0.201992
1.769965;-0.217151
1.765553;-0.232226
1.760846;-0.247212
1.755845;-0.262103
1.750554;-0.276892
1.744973;-0.291575
1.739104;-0.306145
1.732951;-0.320597
1.726515;-0.334926
1.719800;-0.349126
1.712806;-0.363191
1.705538;-0.377115
1.697998;-0.390895
1.690189;-0.404524
1.682113;-0.417997
1.673775;-0.431309
1.665177;-0.444454
1.656323;-0.457428
1.647215;-0.470226
1.637858;-0.482842
1.628255;-0.495273
1.618410;-0.507512
1.608327;-0.519556
1.598009;-0.531400
1.587460;-0.543038
1.576685;-0.554467
1.565688;-0.565683
1.554472;-0.576680
1.543043;-0.587456
1.531405;-0.598004
1.519561;-0.608322
1.507518;-0.618406
1.495278;-0.628251
1.482848;-0.637854
1.470232;-0.647211
1.457434;-0.656319
1.444460;-0.665173
1.431314;-0.673771
1.418003;-0.682110
1.404530;-0.690185
1.390901;-0.697995
1.377122;-0.705535
1.363197;-0.712803
1.349132;-0.719796
1.334932;-0.726512
1.320604;-0.732948
1.306152;-0.739102
1.291581;-0.744970
1.276899;-0.750551
1.262109;-0.755843
1.247219;-0.760843
1.232233;-0.765551
1.217158;-0.769963
1.201999;-0.774078
1.186762;-0.777895
1.171453;-0.781411
1.156078;-0.784627
1.140643;-0.787540
1.125154;-0.790150
1.109616;-0.792455
1.094036;-0.794454
1.078420;-0.796147
1.062774;-0.797533
1.047103;-0.798612
1.031415;-0.799383
1.015714;-0.799846
1.000007;-0.800000
0.984300;-0.799846
0.968599;-0.799384
0.952911;-0.798613
0.937240;-0.797534
0.921594;-0.796149
0.905978;-0.794456
0.890398;-0.792457
0.874860;-0.790152
0.859371;-0.787543
0.843935;-0.784630
0.828560;-0.781414
0.813252;-0.777898
0.798015;-0.774081
0.782856;-0.769966
0.767780;-0.765555
0.752794;-0.760848
0.737904;-0.755848
0.723114;-0.750556
0.708432;-0.744975
0.693861;-0.739107
0.679409;-0.732954
0.665080;-0.726518
0.650881;-0.719803
0.636816;-0.712809
0.622891;-0.705541
0.609111;-0.698001
0.595482;-0.690192
0.582009;-0.682117
0.568697;-0.673779
0.555552;-0.665181
0.542578;-0.656327
0.529780;-0.647219
0.517163;-0.637862
0.504733;-0.628260
0.492493;-0.618415
0.480449;-0.608331
0.468606;-0.598013
0.456967;-0.587465
0.445538;-0.576690
0.434322;-0.565693
0.423324;-0.554478
0.412549;-0.543048
0.402000;-0.531410
0.391682;-0.519567
0.381599;-0.507523
0.371753;-0.495284
0.362150;-0.482854
0.352793;-0.470237
0.343685;-0.457440
0.334831;-0.444466
0.326232;-0.431320
0.317894;-0.418009
0.309818;-0.404536
0.302009;-0.390907
0.294469;-0.377128
0.287200;-0.363203
0.280207;-0.349138
0.273491;-0.334939
0.267054;-0.320610
0.260901;-0.306158
0.255033;-0.291588
0.249451;-0.276905
0.244159;-0.262116
0.239159;-0.247226
0.234451;-0.232240
0.230039;-0.217165
0.225924;-0.202006
0.222107;-0.186769
0.218590;-0.171460
0.215374;-0.156085
0.212461;-0.140650
0.209851;-0.125161
0.207546;-0.109623
0.205547;-0.094043
0.203854;-0.078427
0.202467;-0.062781
0.201388;-0.047110
0.200617;-0.031422
0.200154;-0.015721
0.200000;-0.000014
0.200000;0.000000
0.200000;0.004999
0.200000;0.009997
0.200000;0.014996
0.200000;0.019995
0.200000;0.024994
0.200000;0.029992
0.200000;0.034991
0.200000;0.039990
0.200000;0.044989
0.200000;0.049987
0.200000;0.054986
0.200000;0.059985
0.200000;0.064984
0.200000;0.069983
0.200000;0.074981
0.200000;0.079980
0.200000;0.084979
0.200000;0.089977
0.200000;0.094976
0.200000;0.099975
0.200000;0.104974
0.200000;0.109973
0.200000;0.114971
0.200000;0.119970
0.200000;0.124969
0.200000;0.129967
0.200000;0.134966
0.200000;0.139965
0.200000;0.144964
0.200000;0.149962
0.200000;0.154961
0.200000;0.159960
0.200000;0.164959
0.200000;0.169957
0.200000;0.174956
0.200000;0.179955
0.200000;0.184954
0.200000;0.189952
0.200000;0.194951
0.200000;0.199950
0.200000;0.204949
0.200000;0.209947
0.200000;0.214946
0.200000;0.219945
0.200000;0.224944
0.200000;0.229942
0.200000;0.234941
0.200000;0.239940
0.200000;0.244939
0.200000;0.249937
0.200000;0.254936
0.200000;0.259935
0.200000;0.264934
0.200000;0.269932
0.200000;0.274931
0.200000;0.279930
0.200000;0.284929
0.200000;0.289928
0.200000;0.294926
0.200000;0.299925
0.200000;0.304924
0.200000;0.309922
0.200000;0.314921
0.200000;0.319920
0.200000;0.324919
0.200000;0.329917
0.200000;0.334916
0.200000;0.339915
0.200000;0.344914
0.200000;0.349912
0.200000;0.354911
0.200000;0.359910
0.200000;0.364909
0.200000;0.369908
0.200000;0.374906
0.200000;0.379905
0.200000;0.384904
0.200000;0.389902
0.200000;0.394901
0.200000;0.399900
0.200000;0.400000
0.199865;0.413744
0.199460;0.427482
0.198786;0.441209
0.197842;0.454921
0.196629;0.468612
0.195148;0.482276
0.193399;0.495908
0.191382;0.509504
0.189099;0.523057
0.186550;0.536562
0.183736;0.550016
0.180659;0.563411
0.177320;0.576743
0.173719;0.590007
0.169859;0.603198
0.165740;0.616311
0.161365;0.629340
0.156734;0.642281
0.151851;0.655128
0.146716;0.667877
0.141332;0.680523
0.135701;0.693060
0.129825;0.705485
0.123705;0.717792
0.117346;0.729976
0.110748;0.742033
0.103915;0.753958
0.096849;0.765747
0.089553;0.777395
0.082030;0.788897
0.074282;0.800250
0.066313;0.811448
0.058126;0.822487
0.049723;0.833364
0.041109;0.844073
0.032286;0.854612
0.023258;0.864975
0.014028;0.875158
0.004600;0.885159
-0.005023;0.894973
-0.014837;0.904595
-0.024837;0.914024
-0.035021;0.923254
-0.045384;0.932282
-0.055922;0.941105
-0.066631;0.949720
-0.077508;0.958122
-0.088547;0.966310
-0.099745;0.974279
-0.111098;0.982027
-0.122600;0.989550
-0.134248;0.996846
-0.146036;1.003912
-0.157962;1.010745
-0.170019;1.017343
-0.182203;1.023703
-0.194510;1.029822
-0.206934;1.035698
-0.219472;1.041330
-0.232117;1.046714
-0.244866;1.051849
-0.257714;1.056732
-0.270654;1.061363
-0.283683;1.065738
-0.296796;1.069857
-0.309987;1.073717
-0.323251;1.077318
-0.336583;1.080658
-0.349978;1.083735
-0.363432;1.086549
-0.376937;1.089098
-0.390490;1.091381
-0.404086;1.093398
-0.417718;1.095147
-0.431382;1.096629
-0.445073;1.097842
-0.458785;1.098786
-0.472512;1.099460
-0.486250;1.099865
-0.499994;1.100000
-0.513737;1.099865
-0.527476;1.099461
-0.541203;1.098786
-0.554915;1.097843
-0.568606;1.096630
-0.582270;1.095149
-0.595902;1.093399
-0.609497;1.091383
-0.623051;1.089100
-0.636556;1.086551
-0.650010;1.083738
-0.663405;1.080661
-0.676737;1.077321
-0.690001;1.073721
-0.703192;1.069860
-0.716305;1.065742
-0.729334;1.061367
-0.742275;1.056737
-0.755122;1.051853
-0.767871;1.046719
-0.780517;1.041335
-0.793055;1.035703
-0.805479;1.029827
-0.817786;1.023708
-0.829971;1.017349
-0.842028;1.010751
-0.853953;1.003918
-0.865742;0.996852
-0.877390;0.989557
-0.888892;0.982033
-0.900245;0.974286
-0.911443;0.966317
-0.922482;0.958130
-0.933359;0.949727
-0.944069;0.941113
-0.954607;0.932290
-0.964970;0.923262
-0.975154;0.914032
-0.985155;0.904604
-0.994968;0.894981
-1.004591;0.885168
-1.014019;0.875167
-1.023250;0.864984
-1.032278;0.854621
-1.041101;0.844083
-1.049716;0.833373
-1.058119;0.822497
-1.066306;0.811458
-1.074275;0.800260
-1.082023;0.788907
-1.089547;0.777405
-1.096843;0.765758
-1.103909;0.753969
-1.110742;0.742044
-1.117340;0.729987
-1.123700;0.717803
-1.129819;0.705496
-1.135696;0.693071
-1.141327;0.680534
-1.146712;0.667888
-1.151847;0.655139
-1.156730;0.642292
-1.161361;0.629351
-1.165736;0.616322
-1.169855;0.603210
-1.173716;0.590019
-1.177317;0.576755
-1.180656;0.563423
-1.183734;0.550028
-1.186547;0.536574
-1.189097;0.523069
-1.191380;0.509516
-1.193397;0.495920
-1.195147;0.482288
-1.196628;0.468624
-1.197841;0.454933
-1.198785;0.441222
-1.199460;0.427494
-1.199865;0.413756
-1.200000;0.400012
-1.200000;0.400000
-1.200000;0.395013
-1.200000;0.390025
-1.200000;0.385038
-1.200000;0.380050
-1.200000;0.375063
-1.200000;0.370075
-1.200000;0.365088
-1.200000;0.360100
-1.200000;0.355112
-1.200000;0.350125
-1.200000;0.345137
-1.200000;0.340150
-1.200000;0.335163
-1.200000;0.330175
-1.200000;0.325188
-1.200000;0.320200
-1.200000;0.315213
-1.200000;0.310225
-1.200000;0.305237
-1.200000;0.300250
-1.200000;0.295262
-1.200000;0.290275
-1.200000;0.285288
-1.200000;0.280300
-1.200000;0.275313
-1.200000;0.270325
-1.200000;0.265338
-1.200000;0.260350
-1.200000;0.255362
-1.200000;0.250375
-1.200000;0.245388
-1.200000;0.240400
-1.200000;0.235412
-1.200000;0.230425
-1.200000;0.225438
-1.200000;0.220450
-1.200000;0.215463
-1.200000;0.210475
-1.200000;0.205487
-1.200000;0.200500
-1.200000;0.195513
-1.200000;0.190525
-1.200000;0.185537
-1.200000;0.180550
-1.200000;0.175562
-1.200000;0.170575
-1.200000;0.165587
-1.200000;0.160600
-1.200000;0.155612
-1.200000;0.150625
-1.200000;0.145637
-1.200000;0.140650
-1.200000;0.135662
-1.200000;0.130675
-1.200000;0.125688
-1.200000;0.120700
-1.200000;0.115712
-1.200000;0.110725
-1.200000;0.105737
-1.200000;0.100750
-1.200000;0.095762
-1.200000;0.090775
-1.200000;0.085787
-1.200000;0.080800
-1.200000;0.075813
-1.200000;0.070825
-1.200000;0.065837
-1.200000;0.060850
-1.200000;0.055862
-1.200000;0.050875
-1.200000;0.045887
-1.200000;0.040900
-1.200000;0.035912
-1.200000;0.030925
-1.200000;0.025938
-1.200000;0.020950
-1.200000;0.015962
-1.200000;0.010975
-1.200000;0.005987
-1.200000;0.001000
-1.200000;0.000000
-1.199865;-0.013743
-1.199460;-0.027480
-1.198786;-0.041207
-1.197842;-0.054918
-1.196630;-0.068608
-1.195148;-0.082272
-1.193399;-0.095903
-1.191383;-0.109498
-1.189100;-0.123051
-1.186551;-0.136556
-1.183738;-0.150008
-1.180661;-0.163403
-1.177322;-0.176734
-1.173722;-0.189998
-1.169862;-0.203188
-1.165743;-0.216300
-1.161368;-0.229329
-1.156739;-0.242269
-1.151856;-0.255116
-1.146722;-0.267864
-1.141338;-0.280509
-1.135707;-0.293047
-1.129831;-0.305471
-1.123713;-0.317777
-1.117354;-0.329961
-1.110757;-0.342018
-1.103924;-0.353942
-1.096859;-0.365731
-1.089564;-0.377378
-1.082041;-0.388880
-1.074295;-0.400232
-1.066326;-0.411430
-1.058140;-0.422469
-1.049738;-0.433345
-1.041124;-0.444055
-1.032302;-0.454593
-1.023275;-0.464956
-1.014045;-0.475139
-1.004618;-0.485140
-0.994996;-0.494953
-0.985184;-0.504576
-0.975184;-0.514004
-0.965001;-0.523234
-0.954639;-0.532262
-0.944102;-0.541086
-0.933393;-0.549700
-0.922518;-0.558103
-0.911479;-0.566290
-0.900282;-0.574260
-0.888931;-0.582008
-0.877430;-0.589531
-0.865783;-0.596827
-0.853995;-0.603894
-0.842071;-0.610727
-0.830015;-0.617325
-0.817831;-0.623685
-0.805526;-0.629805
-0.793102;-0.635682
-0.780565;-0.641314
-0.767921;-0.646698
-0.755173;-0.651833
-0.742326;-0.656718
-0.729387;-0.661348
-0.716358;-0.665724
-0.703247;-0.669844
-0.690057;-0.673705
-0.676794;-0.677306
-0.663462;-0.680647
-0.650068;-0.683725
-0.636616;-0.686539
-0.623111;-0.689089
-0.609558;-0.691373
-0.595964;-0.693391
-0.582332;-0.695141
-0.568669;-0.696624
-0.554979;-0.697838
-0.541268;-0.698782
-0.527541;-0.699458
-0.513804;-0.699864
-0.500061;-0.700000
-0.486318;-0.699866
-0.472581;-0.699463
-0.458854;-0.698790
-0.445143;-0.697847
-0.431453;-0.696636
-0.417789;-0.695156
-0.404157;-0.693408
-0.390562;-0.691392
-0.377010;-0.689111
-0.363504;-0.686563
-0.350051;-0.683751
-0.336657;-0.680675
-0.323325;-0.677337
-0.310061;-0.673738
-0.296870;-0.669879
-0.283758;-0.665762
-0.270729;-0.661388
-0.257788;-0.656760
-0.244941;-0.651878
-0.232192;-0.646745
-0.219546;-0.641362
-0.207009;-0.635733
-0.194584;-0.629858
-0.182277;-0.623741
-0.170093;-0.617383
-0.158036;-0.610787
-0.146110;-0.603955
-0.134321;-0.596891
-0.122673;-0.589597
-0.111171;-0.582075
-0.099818;-0.574329
-0.088620;-0.566362
-0.077580;-0.558177
-0.066703;-0.549776
-0.055993;-0.541163
-0.045454;-0.532342
-0.035090;-0.523315
-0.024906;-0.514087
-0.014904;-0.504660
-0.005090;-0.495040
0.004533;-0.485228
0.013963;-0.475229
0.023193;-0.465047
0.032223;-0.454686
0.041047;-0.444149
0.049662;-0.433441
0.058066;-0.422566
0.066254;-0.411529
0.074225;-0.400332
0.081974;-0.388982
0.089498;-0.377481
0.096795;-0.365835
0.103863;-0.354048
0.110697;-0.342124
0.117296;-0.330069
0.123657;-0.317886
0.129778;-0.305581
0.135656;-0.293158
0.141289;-0.280621
0.146675;-0.267977
0.151811;-0.255230
0.156696;-0.242384
0.161328;-0.229444
0.165706;-0.216416
0.169826;-0.203305
0.173688;-0.190116
0.177291;-0.176853
0.180633;-0.163522
0.183712;-0.150128
0.186527;-0.136676
0.189078;-0.123171
0.191364;-0.109619
0.193383;-0.096024
0.195134;-0.082393
0.196618;-0.068730
0.197833;-0.055040
0.198779;-0.041329
0.199456;-0.027602
0.199863;-0.013865
0.200000;-0.000122
0.200000;0.000000
0.200000;0.004998
0.200000;0.009995
0.200000;0.014993
0.200000;0.019990
0.200000;0.024988
0.200000;0.029985
0.200000;0.034982
0.200000;0.039980
0.200000;0.044978
0.200000;0.049975
0.200000;0.054973
0.200000;0.059970
0.200000;0.064967
0.200000;0.069965
0.200000;0.074963
0.200000;0.079960
0.200000;0.084958
0.200000;0.089955
0.200000;0.094953
0.200000;0.099950
0.200000;0.104947
0.200000;0.109945
0.200000;0.114943
0.200000;0.119940
0.200000;0.124938
0.200000;0.129935
0.200000;0.134933
0.200000;0.139930
0.200000;0.144928
0.200000;0.149925
0.200000;0.154923
0.200000;0.159920
0.200000;0.164917
0.200000;0.169915
0.200000;0.174912
0.200000;0.179910
0.200000;0.184908
0.200000;0.189905
0.200000;0.194903
0.200000;0.199900
